| 平仓日期 | 交易所 |       品种       |      合约      |开仓日期 |买/卖|   手数   |     开仓价    |     昨结算     |   成交价   |  平仓盈亏  |     权利金收支      |  成交类型  |
|Close Date|Exchange|      Product     |   Instrument   |Open Date| B/S |   Lots   |Pos. Open Price|   Prev. Sttl   |Trans. Price| Total  P/L |Premium Received/Paid| trade type |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.600|         736.100|     721.600|   -23000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.800|         736.100|     721.600|   -22800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.800|         736.100|     721.600|   -22800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.600|         736.100|     721.600|   -22000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         2|        701.700|         736.100|     721.600|   -39800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.500|         736.100|     721.600|   -23100.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.300|         736.100|     721.600|   -22300.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.500|         736.100|     721.600|   -23100.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         2|        698.700|         736.100|     721.600|   -45800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.600|         736.100|     721.600|   -23000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.100|         736.100|     721.600|   -22500.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.200|         736.100|     721.600|   -22400.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.800|         736.100|     721.600|   -22800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.700|         736.100|     721.600|   -22900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         2|        698.700|         736.100|     721.600|   -45800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.600|         736.100|     721.600|   -23000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         3|        698.600|         736.100|     721.600|   -69000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         5|        698.600|         736.100|     721.600|  -115000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.200|         736.100|     721.600|   -22400.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.600|         736.100|     721.600|   -22000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        701.700|         736.100|     721.600|   -19900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.400|         736.100|     721.600|   -22200.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.800|         736.100|     721.600|   -22800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.600|         736.100|     721.600|   -23000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.800|         736.100|     721.600|   -22800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.700|         736.100|     721.600|   -22900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.700|         736.100|     721.600|   -22900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        701.400|         736.100|     721.600|   -20200.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         2|        698.700|         736.100|     721.600|   -45800.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        699.400|         736.100|     721.600|   -22200.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         2|        699.100|         736.100|     721.600|   -45000.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         3|        698.800|         736.100|     721.600|   -68400.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.700|         736.100|     721.600|   -22900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.700|         736.100|     721.600|   -22900.00|                 0.000|  普通成交  |
|20220323  |能源中心|原油              |sc2204          |20220304 |买   |         1|        698.600|         736.100|     721.600|   -23000.00|                 0.000|  普通成交  |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|共    94条|        |                  |                |         |     |       145|               |                |            | -3234400.00|                  0.00|            |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
能源中心---INE  上期所---SHFE   中金所---CFFEX  大商所---DCE   郑商所---CZCE  
买---Buy   卖---Sell 

                                              持仓明细 Positions Detail
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| 交易所 |       品种       |      合约      |开仓日期 |   投/保    |买/卖|持仓量 |    开仓价     |     昨结算     |     结算价     |  浮动盈亏  |  盯市盈亏 |  保证金   |       期权市值       |
|Exchange|     Product      |   Instrument   |Open Date|    S/H     | B/S |Positon|Pos. Open Price|   Prev. Sttl   |Settlement Price| Accum. P/L |  MTM P/L  |  Margin   | Market Value(Options)|
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|能源中心|       原油       |     sc2207     | 20220301| 套保       |买   |    100|        584.000|         672.900|         669.300|  8530000.00| -360000.00|10039500.00|                  0.00|
|能源中心|       原油       |     sc2207     | 20220301| 套保       |   卖|    100|        584.000|         672.900|         669.300| -8530000.00|  360000.00|10039500.00|                  0.00|
|能源中心|       原油       |     sc2207     | 20220301| 套保       |   卖|    500|        584.000|         672.900|         669.300|-42650000.00| 1800000.00|50197500.00|                  0.00|
|能源中心|       原油       |     sc2207     | 20220301| 套保       |买   |    500|        584.000|         672.900|         669.300| 42650000.00|-1800000.00|50197500.00|                  0.00|
|能源中心|       原油       |     sc2207     | 20220301| 套保       |买   |    150|        584.000|         672.900|         669.300| 12795000.00| -540000.00|15059250.00|                  0.00|
|能源中心|       原油       |     sc2207     | 20220301| 套保       |   卖|    150|        584.000|         672.900|         669.300|-12795000.00|  540000.00|15059250.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |买   |    100|        576.500|         663.700|         657.200|  8070000.00| -650000.00| 9858000.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |   卖|    100|        576.500|         663.700|         657.200| -8070000.00|  650000.00| 9858000.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |买   |    500|        576.500|         663.700|         657.200| 40350000.00|-3250000.00|49290000.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |   卖|    500|        576.500|         663.700|         657.200|-40350000.00| 3250000.00|49290000.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |买   |    150|        576.500|         663.700|         657.200| 12105000.00| -975000.00|14787000.00|                  0.00|
|能源中心|       原油       |     sc2208     | 20220301| 套保       |   卖|    150|        576.500|         663.700|         657.200|-12105000.00|  975000.00|14787000.00|                  0.00|
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|共  12条|                  |                |         |            |     |   3000|               |                |                |        0.00|       0.00|298462500.00|                  0.00|
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
能源中心---INE  上期所---SHFE   中金所---CFFEX  大商所---DCE   郑商所---CZCE
买---Buy   卖---Sell  
投机---Speculation  套保---Hedge  套利---Arbitrage  一般---General  交易---Trade  做市商---Market Maker

                                                         持仓汇总 Positions
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       品种       |      合约      |    买持     |    买均价   |     卖持     |    卖均价    |  昨结算  |  今结算  |  浮动盈亏  |  保证金占用   |  投/保     |   多头期权市值   |   空头期权市值    |
|      Product     |   Instrument   |  Long Pos.  |Avg Buy Price|  Short Pos.  |Avg Sell Price|Prev. Sttl|Sttl Today| Accum. P/L |Margin Occupied|    S/H     |Market Value(Long)|Market Value(Short)|
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       原油       |     sc2208     |          750|      576.500|           750|       576.500|   663.700|   657.200|        0.00|    73935000.00| 套保       |              0.00|               0.00|
|       原油       |     sc2207     |          750|      584.000|           750|       584.000|   672.900|   669.300|        0.00|    75296250.00| 套保       |              0.00|               0.00|
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|共     2条        |                |         1500|             |          1500|              |          |          |        0.00|   149231250.00|            |              0.00|               0.00|
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


尊敬的客户：
    您好！　 本交易结算单内的风险度及可用资金是以您在本公司的保证金比例计算的。如果您对本交易结算单持有任何异议，请于下一交易日开市前30分钟向本公司书面提出。如果您未在规定时间内提出异议，本公司视为您对本交易结算单内记载事项已全部确认。




                   资金状况  币种：美元  Account Summary  Currency：USD 
----------------------------------------------------------------------------------------------------
期初结存 Balance b/f：                        0.00  基础保证金 Initial Margin：                 0.00
出 入 金 Deposit/Withdrawal：                 0.00  期末结存 Balance c/f：                      0.00
平仓盈亏 Total P/L：                          0.00  质 押 金 Pledge Amount：                    0.00
浮动盈亏 Accum. P/L：                         0.00  客户权益 Client Equity：：                  0.00
期权执行盈亏 Exercise P/L：                   0.00  货币质押保证金占用 FX Pledge Occ.：         0.00
手 续 费 Commission：                         0.00  保证金占用 Margin Occupied：                0.00
行权手续费 Exercise Fee：                     0.00  交割保证金 Delivery Margin：                0.00
交割手续费 Delivery Fee：                     0.00  多头期权市值 Market value(long)：           0.00
货币质入 New FX Pledge：                      0.00  空头期权市值 Market value(short)：          0.00
货币质出 FX Redemption：                      0.00  市值权益 Market value(equity)：             0.00
质押变化金额 Chg in Pledge Amt：              0.00  可用资金 Fund Avail.：                      0.00
权利金收入 Premium received：                 0.00  风 险 度 Risk Degree：                     0.00%
权利金支出 Premium paid：                     0.00  应追加资金 Margin Call：                    0.00
货币质押变化金额 Chg in FX Pledge:            0.00


尊敬的客户：
    您好！　 本交易结算单内的风险度及可用资金是以您在本公司的保证金比例计算的。如果您对本交易结算单持有任何异议，请于下一交易日开市前30分钟向本公司书面提出。如果您未在规定时间内提出异议，本公司视为您对本交易结算单内记载事项已全部确认。




