|成交日期| 交易所 |       品种       |      合约      |买/卖|   投/保    |  成交价  | 手数 |   成交额   |       开平       |  手续费  |  平仓盈亏  |     权利金收支      |  成交序号  |  成交类型  |
|  Date  |Exchange|     Product      |   Instrument   | B/S |    S/H     |   Price  | Lots |  Turnover  |       O/C        |   Fee    | Total  P/L |Premium Received/Paid|  Trans.No. | trade type |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619391|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     5|  2101000.00|平昨              |    101.13|   115000.00|                 0.00|000002619392|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619393|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     2|   840400.00|平昨              |     40.45|    46000.00|                 0.00|000002619602|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619603|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619604|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619605|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619606|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619607|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619608|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619609|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002619623|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23000.00|                 0.00|000002620293|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    22800.00|                 0.00|000002620294|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    22800.00|                 0.00|000002620295|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    22800.00|                 0.00|000002620344|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     6|  2521200.00|平昨              |    121.35|   136800.00|                 0.00|000002620348|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    22800.00|                 0.00|000002621081|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     6|  2521200.00|平昨              |    121.35|   138000.00|                 0.00|000002621082|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     3|  1260600.00|平昨              |     60.68|    69000.00|                 0.00|000002621217|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     3|  1260600.00|平昨              |     60.68|    69600.00|                 0.00|000002621457|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     6|  2521200.00|平昨              |    121.35|   139800.00|                 0.00|000002621485|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   420.200|     1|   420200.00|平昨              |     20.23|    23300.00|                 0.00|000002621494|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     1|   419700.00|平昨              |     20.23|    22900.00|                 0.00|000002661636|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     2|   839400.00|平昨              |     40.45|    45800.00|                 0.00|000002661641|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     1|   419700.00|平昨              |     20.23|    22900.00|                 0.00|000002661642|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     1|   419700.00|平昨              |     20.23|    22900.00|                 0.00|000002662283|  普通成交  |
|20210430|能源中心|原油              |     sc2106     |   卖| 套保       |   419.700|     5|  2098500.00|平昨              |    101.13|   114000.00|                 0.00|000002662351|  普通成交  |
